smiles,Bioactivity
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,0
CC(C)c1ccc2Oc3nc(N)c(cc3C(=O)c2c1)C(O)=O,0
NC#N,1
O=C1N(C(=O)NC(=O)[C@]1(CC)c1ccccc1)C,1
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1,1
OC(CC(O)C=Cc1c(nc2ccccc2c1-c1ccc(F)cc1)C1CC1)CC(O)=O,1
CC(C)C1N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C(NC(=O)C2=C(N)C(=O)C(C)=C3OC4=C(C)C=CC=C4N=C23)C(C)OC1=O,1
CC1c2nc[nH]c2C(=O)C(C)C1=O,0
CN(C)N=O,1
[H]OC=2C1=NC([H])=C([H])C([H])=C1C(=C([H])C=2Cl)Cl,0
OC(=O)CCC(NC(=O)c1ccccc1)C(=O)N(CCC)CCC,0
O([C@@H](C[N+](C)(C)C)C)C(=O)C,0
O1CC1,0
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1
CC(C)(C#N)c1cc(Cn2cncn2)cc(c1)C(C)(C)C#N,1
FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,1
Clc1ccc(OC(C(OCCCOC(=O)C(Oc2ccc(Cl)cc2)(C)C)=O)(C)C)cc1,1
O(C(=O)C(C)=C)C,0
O=C1OC23CC(C=CC2=C1)N1CCCCC31,1
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,1
CC(C)NNC(=O)COc1ccc(Cl)cc1,1
Clc1ccc2nsnc2c1NC1=NCCN1,1
ClC(Cl)(Cl)C=O,0
CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(O)(=O)=O)cc1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc4ccccc4)C(N)=O,0
CN([C@H]1C(=O)/C(=C(/O)\N)/C(=O)[C@]2([C@H]1C[C@H]1C(=C(O)c3c([C@]1(C)O)cccc3O)C2=O)O)C,1
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,0
S(O)(=O)(=O)c1cc2c(ccc(S(O)(=O)=O)c2)c(N=Nc2c3c(cccc3)c(S(O)(=O)=O)cc2)c1O,0
COc1ccc(cc1)C(=O)Nc1nc2ccccc2c(NCc2ccccc2)c1C#N,0
[O-][N+](=O)c1ccc(\C=N\N2CC(=O)NC2=O)o1,1
[H]OC(=O)C=1C([H])=C([H])C([H])=C([H])C=1N([H])C(=O)C([H])=C([H])C2=C([H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2([H]),1
CN(C(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O)N=O,1
Nc1ccc(cc1)S(=O)(=O)NC(=O)c1ccccc1,0
S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@@]2(OC)NC(=O)[C@H](C(O)=O)c1ccsc1,0
O=C1NC(=O)[C@@H](S1)Cc1ccc(cc1)OCCN(c1ccccn1)C,1
O(C)c1cc2c(n(C(=O)c3ccc(N=[N+]=[N-])cc3)c(C)c2CC(O)=O)cc1,1
[O-][N+](=O)OC1COC2C(COC12)O[N+]([O-])=O,0
CN(C)[C@@H]1C(O)=C(C(=N)O)C(=O)[C@@]2(O)C(O)=C3C(=O)C4=C(C=CC=C4O)[C@@](C)(O)[C@H]3C[C@@H]12,1
CC(C)NC[C@H](COc1ccc(cc1)COCCOC(C)C)O,1
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(CC21C)OC1OC(CO)C(O)C(O)C1O,0
[H]OC1=C([H])C(=C([H])C=2OC(C([H])([H])[H])(C([H])([H])[H])C3([H])(C([H])([H])C([H])([H])C(=C([H])C3([H])(C1=2))C([H])([H])[H]))C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1,1
[H]OC1([H])(OC([H])([H])C([H])(O[H])C([H])(O[H])C1([H])(O[H])),0
CC(C)CC(NC(=O)C(CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)C1(C)CO1,1
Clc1ccc(c2oc3c(n2)cc([C@H](C)C(=O)O)cc3)cc1,1
CC(=O)C=CC1=C(C)CCCC1(C)C,0
[H]OP(=O)(O[H])C([H])([H])N(C([H])([H])C([H])([H])N(C([H])([H])P(=O)(O[H])O[H])C([H])([H])P(=O)(O[H])O[H])C([H])([H])P(=O)(O[H])O[H],0
CC=C(C)C(=O)OC1CCN2CCC(COC(=O)C(CO)=CC)C12,1
CC12CCC3C(OC(=O)C3=C)C1C(=C)CCC2O,1
[H]OC([H])([H])C2([H])(OC([H])(OC([H])([H])C1([H])(OC([H])(OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])=O)C([H])(O[H])C([H])(O[H])C1([H])(O[H])))C([H])(O[H])C([H])(O[H])C2([H])(O[H])),1
O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H]([C@@H](O)[C@@](OC)(C2)C)C)[C@H](C(=O)O[C@H]([C@](O)([C@H](O)[C@H](C(=O)[C@H](C[C@@]1(OC)C)C)C)C)CC)C)C)[C@H]1O[C@H](C[C@@H](N(C)C)[C@@H]1O)C,1
COC(C)C(O)(C(C)C)C(=O)OCC1=CCN2CCCC12,1
CC1(C)OCC(C1OC(=O)C=CC1=CC=CC=C1)C1=C(O)C=CC2=C1OC(CC2=O)C1=CC=CC=C1,0
ClCCNP1(=O)OCCCN1CCCl,1
O1[C@@H]2[C@H]3[N+]([C@@H]([C@H]12)C[C@@H](OC(=O)[C@@H](CO)c1ccccc1)C3)(C)C,0
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c1ccccc1,0
CC(CCC1=CC=C(C=C1)O)NCCC2=CC=C(C(=C2)O)O,0
CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,1
[H]OC(C#N)(C([H])([H])[H])C([H])([H])[H],1
CCC1=C[C@@H]2CN(C1)Cc1c3ccccc3[nH]c1[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N([C@@H]1[C@]32CCN2[C@@H]3[C@@](CC)(C=CC2)[C@H]([C@@]1(O)C(=O)OC)OC(=O)C)C,1
Clc1ccc(C2(CCC2)[C@H](N(C)C)CC(C)C)cc1,1
CC(C)C(O)(C(C)O)C(=O)OCC1=CCN2CCC(O)C12,1
OC1([C@@H](CN(C)C)c2ccc(O)cc2)CCCCC1,0
CCOC(=O)C(CCC1=CC=CC=C1)NC1CCCN2CCCC(N2C1=O)C(O)=O,1
Oc1cn(N=Cc2ccc(o2)N(=O)=O)c(=O)[nH]1,1
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,1
O(C(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(cc1)\C=N\NO)C1CCCCC1)CC,1
O1[C@H]([C@@H]1[C@H]([C@@H](O)C)C)C[C@@H]1[C@@H](O)[C@@H](O)[C@@H](OC1)C/C(=C/C(=O)OCCCCCCCCC(=O)O)/C,0
CC1OC(OCC2OC(OC3=C(OC4=CC(OCCO)=CC(O)=C4C3=O)C3=CC(OCCO)=C(OCCO)C=C3)C(O)C(O)C2O)C(O)C(O)C1O,0
CC(=O)N[C@@H]1[C@H]([C@H]([C@@H](O[C@H]1O)CO)OS(=O)(=O)[O-])O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)C(=O)[O-])O)O)O,1
OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0
COc1c(C)c(O)c(C)c(O)c1C(=O)C=Cc1ccccc1,0
CC=C1CC(=C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,1
C1=NC2=C(N1C3CC(C(O3)CO)O)NC=NCC2O,1
CC(C)c1ccc(cc1S(C)(=O)=O)C(=O)NC(N)=N,0
CC[C@@H](C(=O)O[C@@H]1C[C@H](O)C=C2[C@@H]1[C@@H](CC[C@H](C[C@@H](CC(=O)O)O)O)[C@H](C=C2)C)C,1
O([C@H]1[C@@H](O)[C@@](O[C@@H]1CO)(O)CO)[C@@H]1O[C@@H]([C@H](O)[C@@H](O)[C@H]1O)CO,0
NC1=NC(=O)C(O1)c1ccccc1,1
CC(C1CNCN1)C1CCCC(C)C1C,1
[H]OC4(C(=O)C([H])([H])[H])(C([H])([H])C([H])([H])C3([H])(C5([H])(C([H])=C(C2=C([H])C(=O)C1([H])(C([H])([H])C1([H])C2(C([H])([H])[H])C5([H])(C([H])([H])C([H])([H])C34(C([H])([H])[H]))))Cl))),1
CCc1cc(ccn1)C(N)=S,1
C=1C=CC2=C(C1)N(C=3C=C(OC)C=CC3S2)CC(C)CN(C)C,0
CC1=C(C=CN=C1C[S@@](=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,1
O(CCCCCCNC[C@H](O)c1cc(c(O)cc1)CO)CCCCc1ccccc1,0
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,1
COC(=O)N(C)C1=C(N)N=C(N=C1N)C1=NN(CC2=CC=CC=C2F)C2=C1C=CC=N2,0
CO[C@]1(NC(=O)C(C([O-])=O)c2ccc(O)cc2)[C@H]2OCC(CSc3nnnn3C)=C(N2C1=O)C([O-])=O,0
CN1C[C@@H](c2ccccc2)c2cccc(N)c2C1,1
CC(N1N=C(N)CC1=O)c1ccc(Cl)c(Cl)c1,1
C1[C@@H]2[C@@H]([C@@]3(C(=CC(=O)CC3)C1)C)CC[C@@]1([C@H]2CC[C@]1(C)O)C,1
S(=O)(=O)(C)c1ccc(cc1)\C=C\1/c2c(cc(F)cc2)C(CC(O)=O)=C/1C,1
CC(C)(O)C1=CC=C(CNC(=O)C2=C(OC3=CC4=NON=C4C=C3)N=CC=C2)C=C1,0
COc1cccc2C(=O)C3C(C(=O)c12)C(O)=C1C(CC(O)(CC1=C3O)C(=O)CO)OC1CC(N)C(O)C(C)O1,1
P(OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C[C@]12C)(O)(O)=O,1
OC1=CC2=C(C=C1)C=CC(=O)O2,1
OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O,1
O([C@@H]1[C@@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@@H]2N)CN)[C@H](N)C[C@H](N)[C@@H]1O)[C@@H]1O[C@@H]([C@@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2N)CN)[C@@H]1O)CO,0
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O,1
CCC1NC(=O)C(C(O)C(C)CC=CC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)NC(=O)CN(C)C1=O)C(C)C,1
Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0
O=C1N2[C@@H](CCC2)C(=O)N(CC(=O)N([C@@H](C(C)C)C(=O)O[C@@H]([C@@H](NC(=O)c2c3nc4c(C(=O)N[C@H]5C(=O)N[C@@H](C(=O)N6[C@@H](CCC6)C(=O)N(CC(=O)N([C@@H](C(C)C)C(=O)O[C@@H]5C)C)C)C(C)C)ccc(c4oc3c(c(=O)c2N)C)C)C(=O)N[C@@H]1C(C)C)C)C)C,1
S1C(=N[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)N[C@@H]([C@@H](CC)C)C(=O)N[C@H]2CCCCNC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CCCN)[C@@H](CC)C)Cc2ccccc2)Cc2[nH]cnc2)CC(=O)O)CC(=O)N)CCC(=O)O)C1)[C@@H](N)[C@@H](CC)C,0
Cc1cc(cc(c1)OCC2CNC(=O)O2)C,0
Clc1ccc(cc1)C(O)c1ccc(OC(C(O)=O)(C)C)cc1,1
O(C(C)(C)C)C,1
O[C@H]1CC[C@@H](O)[C@@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@H](O2)C[C@H](/C=C\C=C\C=C/C=C\C=C/C=C/C=C/[C@@H]([C@@H]([C@H]([C@H](OC(=O)C[C@@H](C1)O)C)C)O)C)O[C@@H]1O[C@@H](C)[C@H]([C@@H]([C@H]1O)N)O)C(=O)O,1
[O-]C(=O)C1=C(C[n+]2ccccc2)CS[C@@H]2[C@H](NC(=O)Cc3cccs3)C(=O)N12,1
CN1C=C(S(C)=O)C(=O)C2=C1C=C(F)C=C2,1
CCCCCC=CCC=CCCCCCCCC(O)=O,1
CC(C)NCC(O)COc1ccccc1OCC=C,0
P(=O)(O)(O)COC(CN1C=CC(=NC1=O)N)CO,0
COc1c(O)ccc2CC3N(CC4CC4)CCC4(CC5(CCC34CC5C(C)(O)C(C)(C)C)OC)c12,1
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0
CC1OC(=O)CC(O)CC(O)CCC(O)C(O)CC(O)CC2(O)CC(O)C(C(CC(OC3OC(C)C(O)C(N)C3O)C=CC=CC=CC=CC=CC=CC=CC(C)C(O)C1C)O2)C(O)=O,1
COC1C(C)C2CCC(C)C3C24OOC(C)(CC3)OC4O1,0
[H]C=1N=C([H])N(C=1([H]))C([H])(C2=C([H])C([H])=C3N=C([H])N([H])C3(=C2([H])))C=4C([H])=C([H])C([H])=C(C=4([H]))Cl,1
CSCCCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,0
CCCCCC(O)CC(=O)CCC1=CC(OC)=C(O)C=C1,0
NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,1
CC=C1CC(=C)C(C)(O)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,1
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,1
CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(C)C)CC(=O)NO,0
CCO[C@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2N1C(=O)[C@H](CCC2=O)NC(=O)c1nccc2ccccc12,1
CCOC(=O)c1cncn1C(C)c1ccccc1,1
O=C(N(CC)CC)[C@]1([C@@H](C1)CN)c1ccccc1,1
ClC12C(C3CC(C)C(C(=O)COC(=O)C(C)(C)C)C3(CC1O)C)CC(F)C1=CC(C=CC12C)=C,0
O=C1[C@@H](NC(=O)/C(=N/OC(C(=O)O)(C)C)/c2csc(n2)N)[C@H]2N1C(=C(CS2)C[n+]1ccccc1)C(=O)[O-],1
C=C1C(=O)C23C4OC5OC2(O)C(O)C2C(C)(C)CCC(O)C52C3CCC14,0
CO/N=C(/C(=O)N[C@@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)N)\c1ccco1,1
CN1C(=C(O)NC2=NOC(C)=C2)C(=O)C2=CC=CC=C2S1(=O)=O,0
CN(C)C1C2C(O)C3C(=C)C4=CC=CC(O)=C4C(O)=C3C(=O)C2(O)C(=O)C(=C(N)O)C1=O,1
N1C=C(c2c1ccc(c2)OC)C=NNC(=N)NCCCCC,0
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1
C([C@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]1[C@@H](O[C@]([C@H]1O)(CO)O)CO)O)O)O)O,0
OC(=O)CCC(=O)O[C@@H]1[C@H](C2CC[C@@H](C3[C@@]24C(O1)O[C@@](CC3)(OO4)C)C)C,1
C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)\C(=C(/N)O)C(=O)[C@@]3(O)C(=O)C2=C(O)c2c(O)cccc12,1
S(O)(=O)(=O)c1ccc(N2NC(C(O)=O)=C(N=Nc3ccc(S(O)(=O)=O)cc3)C2=O)cc1,0
S(=O)(=O)(Nc1ccc([C@H](O)CCCN(CCCCCCC)CC)cc1)C,0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,0
O(C(=O)C=1[C@@H](C(C(OC\C=C\c2ccccc2)=O)=C(NC=1C)C)c1cc([N+](=O)[O-])ccc1)CCOC,1
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0
Clc1ccc(cc1)-c1nn(cc1CC(O)=O)-c1ccccc1,1
CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,0
C=CCSS(=O)CC=C,0
O[C@@H]1C[C@H](O)[C@H](C\C=C\CCCC(O)=O)[C@H]1CCC(=O)CCCCCCC,0
c12[C@@H]3N(C(CN(C3)C(C3CCCCC3)=O)=O)CCc1cccc2,0
ClC(C(Cl)=C(Cl)Cl)=C(Cl)Cl,0
FCCCCCF,1
[H]OC(=C2C(=O)C1=C(C([H])=C([H])S1)S(=O)(=O)N2C([H])([H])[H])N([H])C3=NC([H])=C([H])C([H])=C3([H]),1
S(O)(=O)(=O)NC1CCCCC1,0
COc1cc(OC)c2oc3cc(OC)c(OC)c(OC4OC(OC5OCC(O)C(O)C5O)C(O)C(O)C4O)c3c(=O)c2c1,0
CCCCCN=C(N)NNC=C1C=Nc2ccc(CO)cc21,0
[H]C12CC3([H])CC([H])(CCC3([H])C([H])(C=CC3=CC=C(C=N3)C3=CC(F)=CC=C3)C1([H])C(C)OC2=O)NC(=O)OCC,0
COC1=C(C/C=C(\C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,1
S(=O)(=O)(N)c1cc(C(=O)NC[C@H]2N(CCC2)CC)c(OC)cc1,1
O(CC)C(=O)N,1
NC1=C2N=CN([C@@H]3O[C@H](CO)C[C@H]3F)C2=NC=N1,1
OC(=O)C(CC1=CC(O)=C(O)C=C1)OC(=O)C=CC1=C2C(C(OC2=C(O)C=C1)C1=CC(O)=C(O)C=C1)C(=O)OC(CC1=CC(O)=C(O)C=C1)C(O)=O,0
[H]OC(=C2C(=O)C=1C([H])=C([H])C([H])=C([H])C=1S(=O)(=O)N2C([H])([H])[H])N([H])C3=NC([H])=C(C([H])([H])[H])S3,1
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,1
OC1C(O)C2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)OCC2OC1OC1=CC(O)=C(C(=O)CCC2=CC=CC=C2)C(O)=C1,0
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0
CCC1CC(=C)C(C)(O)C(=O)OCC2=CC[N+]3(C)CCC(OC1=O)C23O,1
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,0
COc1cc(CCC(O)CC(=O)CCc2ccccc2)ccc1O,0
CN1CCCC(CC1)N1N=C(Cc2ccc(Cl)cc2)c2ccccc2C1=O,0
C=1C=C2C(=CC1)CC=3C(N4C(=NCC24)N)=CC=CC3,1
O[C@H]1C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@H]1C\C=C/CCCC(O)=O,0
OC(=O)CN(CC(=O)Nc1ccc(cc1)C(C)C)CC(O)=O,0
O(C(=O)C=1C(\C(=C(\OCC)/O)\C(=NC=1C)C)c1cc([N+](=O)[O-])ccc1)C,1
CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCC(C(=O)NC(C(=O)NC(C(=O)N1)Cc2ccccc2)CCN)NC(=O)C(CCN)NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)O)C(C)O)CCN)CCN,0
S(=O)(=O)(N(C)c1nc(-c2ccc(F)cc2)c(CC[C@@H](O)C[C@@H](O)CC(O)=O)c(n1)C(C)C)C,1
C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC\2CC(C(C(CC(=O)CC(C(CCC(CC(CC(CC(=O)OC(C(C(C(/C=C/C=C/CC/C=C/C=C/C=C/C=C2)C)O)C)C)O)O)O)O)O)O)C(=O)O)O)O)N)O,0
Cc1ncc(COP(O)(O)=O)c(C=O)c1O,0
P(O)(O)(=O)C(P(O)(O)=O)(O)CN1C=CN=C1,1
CCCC[N+]1(C)C2CC(CC1C1OC21)OC(=O)C(CO)C1=CC=CC=C1,0
CCCCCOc1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)N[C@@H]1C[C@H](O)[C@@H](O)NC(=O)[C@H]2[C@@H](O)[C@@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2N(C(=O)[C@@H](NC1=O)[C@@H](O)C)C[C@H](C2)O)[C@@H]([C@@H](c1ccc(cc1)O)O)O)[C@H](O)C)C,1
O=C1NC(=O)C[C@]1(CC)C,0
O=C1N[C@@H](CC1)C(O[C@H]1CC(C[C@H](C1)C)(C)C)=O,1
O[C@@H]1[C@@H]([C@H]([C@H](O)C1)/C=C/[C@@H](O)CCc1ccccc1)C/C=C\CCCC(=O)NCC,1
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0
CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,1
COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,0
S=C(N1CCOCC1)c1cc(OC)c(OC)c(OC)c1,1
O=C1CC[C@@H]2[C@@]1(C)CC[C@@H]1[C@H]2CCc2c1ccc(c2)OS(=O)(=O)O,1
S2c1ccccc1N(c3c2cccc3)CC(N(C)C)C,0
[H]OC(=O)C([H])(C([H])([H])C=1C(=C([H])C(=C(C=1I)N([H])[H])I)I)C([H])([H])C([H])([H])[H],0
NCC(CC(O)=O)c1ccc(Cl)cc1,1
OC(=O)CCCCCN1C(C(C=2C1=CC=CC2)(C)C)=C,0
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,0
C(C(C1CCCCC1)C1CCCCC1)[C@H]1CCCCN1,1
CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,0
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(O)=O,1
O([C@H]1[C@@H]2CCN(C1)CC2)C(=O)N1[C@H](c2c(CC1)cccc2)c1ccccc1,0
O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,0
OC1=C(O)C2=C(C=C1)C(=O)C1=CC=CC=C1C2=O,1
Cc1ccc(cc1)C(=C/CN1CCCC1)\c1ccccn1,0
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@H](O)[C@H](O)[C@H]1O,1
OC1C23C(N(C4=C2C=CC=C4)C)C5N(C(C1C(C5)C(CC)C=O)C3)CCC,1
CC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC(O)(CO)C2CC(=O)C(C)(O)C2C1,1
OC(=O)[C@@H]1N2C(=O)[C@@H]([C@H]2SC1(C)C)NC(=O)c1c(C)onc1c1c(Cl)cccc1Cl,1
P(=O)(O[C@@H](OC(=O)CC)C(C)C)(CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)CCCCc1ccccc1,1
CC(=O)OC(CC(O)=O)C[N+](C)(C)C,0
C[C@@H]1C[C@@H]([C@H]2[C@H](C[C@@H]([C@@](O2)(C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@@H]([C@H]([C@@H](CC(=O)[C@H](C=C(C1)C)CC=C)O)C)C(=C[C@H]1CC[C@@H]([C@@H](C1)OC)O)C)O)C)OC)OC,1
Brc1c(NC2=NCCN2)ccc2nccnc12,0
CN1c2ccccc2C(=NC(NC(=O)c2cc3ccccc3[nH]2)C1=O)c1ccccc1,0
ClC1=CC2=C(N(CC3CC3)C(=O)CN=C2C4=CC=CC=C4)C=C1,0
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,1
OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1,0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,1
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(cc2)C(C)(C)C)nc(nc1OCCO)-c1ncccn1,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,1
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,0
CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1,1
CC1(C)CC2OC2(C)CCC2OC2(C)CC2OC21,0
s1nc(N2CCN(CC2)C[C@@H]2CCCC[C@H]2CN2C(=O)C3[C@H]4CC[C@@H](C3C2=O)C4)c2c1cccc2,1
Fc1cc2c([C@H]([C@](OC(=O)COC)(CC2)CCN(CCCc2[nH]c3c(n2)cccc3)C)C(C)C)cc1,0
CNCCCC1c2ccccc2C=Cc2ccccc21,0
COc1ccc(OC)c(c1)C(O)C(C)N,0
CC(C)(C)NCC(=O)Nc1cc(c2c(c1O)C(=O)C3=C([C@]4([C@@H](C[C@@H]3C2)[C@@H](C(=C(C4=O)C(=O)N)O)N(C)C)O)O)N(C)C,0
CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1,1
Oc1c2c(C[C@@H]3C(C(=O)[C@@]4(O)[C@@H](C3)[C@H](N(C)C)C(=O)/C(=C(/O)\N)/C4=O)=C2O)c(N(C)C)cc1NC(=O)CNC(C)(C)C,1
[H]OC4([H])(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N3C=1C([H])=C([H])C([H])=C([H])C=1SC=2C([H])=C([H])C(C#N)=C([H])C=23)C([H])([H])C4([H])([H])),1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2OC(=O)CC)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,1
CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,0
C1=C(C(=CC=C1)C2C(=C(NC(=C2C(=O)OCC)COCCN)C)C(=O)OC)Cl,1
